movieId,title,genres,tag,imdbId,tmdbId,director,cast,keywords
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,,91630,15762.0,freddekker,"['jasonlively', 'stevemarshall', 'jillwhitlow']","['spacecraft', 'monster', 'experiment', 'police', 'morgue', 'undead', 'alien', 'murder', 'sorority', 'serialkiller', 'zombie', 'corpse', 'fraternity', 'parasite', 'satirical', 'ax']"
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,,100403,169.0,stephenhopkins,"['dannyglover', 'garybusey', 'rubénblades']","['predator', 'warondrugs', 'extraterrestrialtechnology', 'alien', 'losangeles,california', 'creature', 'alieninvasion', 'invisible']"
3698,"Running Man, The (1987)",Action|Sci-Fi,,93894,865.0,paulmichaelglaser,"['arnoldschwarzenegger', 'richarddawson', 'maríaconchitaalonso']","['basedonnovelorbook', 'dystopia', 'huntinghumanbeings', 'gameshow', 'ontherun', 'totalitarian', 'prisonbreak', 'paranoid', 'darkfuture', 'wronglyaccused', 'deathgame', 'nottoodistantfuture', 'fightforlife', 'authoritarian', 'stalkers', 'alternatefuture', 'crowdmentality', 'dystopianfuture']"
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,,88172,9663.0,johncarpenter,"['jeffbridges', 'karenallen', 'charlesmartinsmith']","['widow', 'lovers', 'alien', 'cherrypie', 'reflective', 'loving', 'intimate', 'intense']"
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,,87004,26889.0,johnsayles,"['joemorton', 'rosannacarter', 'rayramirez']","['allegory', 'hispanoamerican', 'alien']"
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,,94631,10128.0,grahambaker,"['jamescaan', 'mandypatinkin', 'terencestamp']","['delinquency', 'cop', 'alieninvasion']"
3702,Mad Max (1979),Action|Adventure|Sci-Fi,,79501,9659.0,georgemiller,"['melgibson', 'joannesamuel', 'hughkeays-byrne']","['australia', 'petrol', 'baby', 'chain', 'dystopia', 'post-apocalypticfuture', 'exploitation', 'villain', 'bridge', 'matteroflifeanddeath', 'benzine', 'biker', 'cop', 'partner', 'truck', 'vigilante', 'gasoline', 'motorcycle', 'motorcyclegang', 'explodingcar', 'psychotic', 'adventurer', 'angry', 'hostile', 'aggressive', 'actionhero', 'outoffuel', 'goodversusevil', 'violence', 'antagonistic', 'forceful', 'harsh', 'ominous', 'urgent', 'fuelshortage']"
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,,82694,8810.0,georgemiller,"['melgibson', 'brucespence', 'michaelpreston']","['mask', 'australia', 'chase', 'explosive', 'dystopia', 'boomerang', 'deal', 'post-apocalypticfuture', 'exploitation', 'pilot', 'villain', 'feralchild', 'community', 'ex-cop', 'sequel', 'truck', 'oil', 'wasteland', 'gangrape', 'motorcyclegang', 'dog', 'desolate', 'oilrefinery', 'musicbox', 'adventurer', 'oiltanker', 'wanderer', 'angry', 'frantic', 'grim', 'actionhero', 'goodversusevil', 'antagonistic', 'exuberant', 'forceful', 'harsh', 'ominous', 'urgent']"
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,,89530,9355.0,georgeogilvie,"['melgibson', 'tinaturner', 'helenbuday']","['australia', 'arena', 'dwarf', 'dictator', 'dystopia', 'sandstorm', 'post-apocalypticfuture', 'villain', 'camel', 'tribe', 'ex-cop', 'desertoasis', 'sequel', 'wasteland', 'desert', 'psychotic', 'adventurer', 'postnuclear', 'angry', 'frantic', 'grim', 'actionhero', 'goodversusevil', 'exuberant', 'forceful', 'harsh', 'ominous', 'urgent']"
3705,Bird on a Wire (1990),Action|Comedy|Romance,,99141,1727.0,johnbadham,"['melgibson', 'goldiehawn', 'davidcarradine']","['martialarts', 'helicopter', 'poison', 'veterinarian', 'drugaddiction', 'zoo', 'witnessprotection', ""ladies'man"", ""alzheimer'sdisease"", 'motorcycle', 'detroit,michigan', 'machinegun', 'piranha', 'oppositesattract', 'roadmovie', 'disguises', 'absurd']"
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,,92563,635.0,alanparker,"['mickeyrourke', 'robertdeniro', 'lisabonet']","['newyorkcity', 'amnesia', 'heart', 'southernusa', 'voodoo', 'detective', 'drugaddiction', 'neworleans,louisiana', 'investigation', 'neurosis', 'sanatorium', 'surrealism', 'satanist', 'saleofsoul', 'pactwiththedevil', 'timessquare', 'satan', 'flashback', 'murder', 'vision', 'soulselling', 'psychologicalthriller', 'church', 'drugs', 'devil', 'incest', 'privatedetective', 'missingperson', 'mephistopheles', 'satanicritual', 'beelzebub', 'devilworship', 'faustianpact', 'beatingheart', 'neveraging', 'ceilingfan', 'occultdetective']"
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,,91635,10068.0,adrianlyne,"['mickeyrourke', 'kimbasinger', 'margaretwhitton']","['newyorkcity', 'prostitute', 'sexualobsession', 'fetish', 'eroticism', ""women'ssexualidentity"", 'broker', 'galleryowner', 'sadomasochism']"
3708,Firestarter (1984),Horror|Thriller,,87262,11495.0,markl.lester,"['davidkeith', 'drewbarrymore', 'freddiejones']","['fire', 'basedonnovelorbook', 'telepathy', 'psychicpower', 'girlpower', 'psychicforce']"
3709,Sleepwalkers (1992),Horror,,105428,11428.0,mickgarris,"['briankrause', 'mädchenamick', 'alicekrige']","['basedonnovelorbook', 'cop-killer', 'cat', 'killing', 'transformation', 'blackhumor', 'incest', 'morphing', 'mothersonrelationship', 'animaltransformation', 'cats', 'mothersonincest', 'mothersonsex']"
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,,94612,10117.0,craigr.baxley,"['carlweathers', 'craigt.nelson', 'vanity']","['showdown', 'drugaddiction', 'suspicionofmurder', 'boxer', 'suspension', 'organizedcrime', 'shootout', 'detroit,michigan', 'oneagainstmany', 'megalomaniac', 'maverickcop', 'framedformurder', 'barfight', 'actionhero']"
3711,Sarafina! (1992),Drama,,105316,35936.0,darrelljamesroodt,"['leletikhumalo', 'whoopigoldberg', 'johnkani']","['africa', 'southafrica', 'apartheid', 'musical', 'basedonplayormusical', 'soweto']"
3712,Soapdish (1991),Comedy,television,102951,25562.0,michaelhoffman,"['sallyfield', 'kevinkline', 'robertdowneyjr.']","['tvshowinfilm', 'televisionbroadcast']"
3713,"Long Walk Home, The (1990)",Drama,,100046,51763.0,richardpearce,"['sissyspacek', 'whoopigoldberg', 'dwightschultz']","['civilrights', 'racialsegregation', 'racism', '1950s', 'segregation', 'africanamericanhistory', 'americanhistory', 'boycott']"
3714,Clara's Heart (1988),Drama,,94882,73079.0,robertmulligan,"['whoopigoldberg', 'michaelontkean', 'kathleenquinlan']","['basedonnovelorbook', 'jamaica', 'baltimore,usa', 'grief', 'racism']"
3715,Burglar (1987),Comedy|Crime,,92710,38921.0,hughwilson,"['whoopigoldberg', 'bobcatgoldthwait', 'g.w.bailey']","['bookshop', 'burglar', 'suspicionofmurder', 'thief']"
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,,93011,35463.0,tomholland,"['whoopigoldberg', 'samelliott', 'rubénblades']","['police', 'drugs']"
3717,Gone in 60 Seconds (2000),Action|Crime,,187078,9679.0,dominicsena,"['nicolascage', 'angelinajolie', 'giovanniribisi']","['california', 'siblingrelationship', 'carrace', 'brother', 'blackmail', 'detective', 'carthief', 'heist', 'remake', 'betrayal', 'organizedcrime', 'shootout', 'policechase', 'explosion', 'lockpick', 'stakeout', 'illegaldrugs', 'stolencars', 'actionhero', 'fordmustang', 'blacklight', 'intense', 'vibrant']"
3719,Love's Labour's Lost (2000),Comedy|Romance,,182295,51333.0,kennethbranagh,"['kennethbranagh', 'alessandronivola', 'adrianlester']","['dance', 'musical', 'romance']"
3720,Sunshine (1999),Drama,,145503,17771.0,istvánszabó,"['ralphfiennes', 'rosemaryharris', 'rachelweisz']","['holocaust(shoah)', 'fencing', 'worldwarii', 'jewishlife', 'austria-hungary', 'cousinrelationship', 'jewishfamily', '19thcentury', '1900s']"
3723,Hamlet (1990),Drama,shakespeare,99726,10264.0,francozeffirelli,"['melgibson', 'glennclose', 'alanbates']","['lossoflovedone', 'prince', 'uncle', 'basedonplayormusical', 'revenge', 'murder', 'spirit']"
3724,Coming Home (1978),Drama|War,vietnam,77362,31657.0,halashby,"['janefonda', 'jonvoight', 'brucedern']","['vietnamwar', 'california', 'vietnam', 'post-traumaticstressdisorder(ptsd)', 'paraplegic', 'wheelchair', 'volunteer', 'love', 'marine', 'hospital', '1960s']"
3725,American Pop (1981),Animation|Musical,,82009,29204.0,ralphbakshi,"['ronthompson', 'lisajanepersky', 'jeffreylippa']","['jazz', 'pop', 'czar/tsar/tzar', 'mafiaboss', 'folkmusic', 'musicbusiness', 'songwriter', 'stockfootage', 'adultanimation', 'musichall', 'jazzband', 'generational', 'jewishmafia', 'heroinaddiction']"
3726,Assault on Precinct 13 (1976),Action|Thriller,,74156,17814.0,johncarpenter,"['austinstoker', 'darwinjoston', 'lauriezimmer']","['streetgang', 'police', 'ambush', 'psychopath', 'childmurder', 'blackout', 'siege', 'survival', 'shootout', 'gunfight', 'losangeles,california', 'brutality', 'convict', 'policestation', 'silencer', 'jailcell', 'icecreamman\xa0', 'modern-daywestern', 'neo-western', 'icecreamtruck', 'prisonbus', 'claustrophobic', 'horrorwestern']"
3727,Near Dark (1987),Horror|Western,,93605,11879.0,kathrynbigelow,"['adrianpasdar', 'jennywright', 'lancehenriksen']","['farm', 'smalltown', 'vampire', 'motel', 'sunlight', 'victim', 'kiss', 'gangleader', 'femmefatale', 'redneck', 'hitchhiker', 'explodingcar', 'roadmovie', 'policeraid', 'womandirector', 'neo-noir', 'nomad', 'vampireclan']"
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,,102592,21128.0,carlfranklin,"['billpaxton', 'cyndawilliams', 'billybobthornton']","['smalltown', 'psychopath', 'texas', 'cocaine', 'arkansas', 'shootout', 'losangeles,california', 'criminal', 'smalltownsheriff', 'multiplemurder', 'neo-noir', 'violence']"
3729,Shaft (1971),Action|Crime|Drama|Thriller,,67741,482.0,gordonparks,"['richardroundtree', 'mosesgunn', 'charlescioffi']","['daughter', 'newyorkcity', 'police', 'ghetto', 'blaxploitationcinema', 'biting', 'aggressive', 'suspenseful', 'tense', 'assertive']"
3730,"Conversation, The (1974)",Drama|Mystery,spying,71360,592.0,francisfordcoppola,"['genehackman', 'johncazale', 'allengarfield']","['shadowing', 'sanfrancisco,california', 'technology', 'spy', 'audiotape', 'paranoia', 'wiretap', 'saxophone', 'conspiracy', 'tragicevent', 'surveillance', 'voyeurism']"
3731,Cutter's Way (1981),Drama|Thriller,,82220,31593.0,ivanpasser,"['jeffbridges', 'johnheard', 'lisaeichhorn']","['california', 'vietnam', 'prostitute', 'alcohol', 'witness', 'revenge', 'murder', 'arson', 'conspiracy', 'veteran', 'expose', 'neo-noir']"
3732,"Fury, The (1978)",Horror,,77588,12611.0,briandepalma,"['kirkdouglas', 'amyirving', 'johncassavetes']","['hotel', 'beach', 'middleeast', 'basedonnovelorbook', 'parentchildrelationship', 'kidnapping', 'telepathy', 'intelligence', 'telekinesis', 'shootout', 'psychic', 'explodingbody', 'amusementpark', 'governmentagent', 'levitation', 'mysterious', 'aggressive', 'grim', 'malicious', 'cautionary', 'sinister', 'antagonistic', 'authoritarian', 'callous', 'ominous']"
3733,"Paper Chase, The (1973)",Drama,,70509,14328.0,jamesbridges,"['timothybottoms', 'lindsaywagner', 'johnhouseman']","['basedonnovelorbook', 'harvarduniversity', 'college', 'lawstudent', 'studygroup', 'paperairplane', 'mentorprotégérelationship', 'rhetoric']"
3735,Serpico (1973),Crime|Drama,police,70666,9040.0,sidneylumet,"['alpacino', 'johnrandolph', 'jackkehoe']","['newyorkcity', 'corruption', 'hippie', 'police', 'biography', 'idealism', 'basedontruestory', 'idealist', 'money', 'undercovercop', 'internalaffairs', 'policecorruption', 'biting', 'socialjustice', 'policevigilantism', 'questioning', 'whistleblower', 'grim', 'serious', 'cops', 'fightingthesystem', 'tense', 'intense', 'sinister', 'antagonistic', 'arrogant', 'callous', 'disgusted', 'enraged', 'informative']"
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,,43338,25364.0,billywilder,"['kirkdouglas', 'jansterling', 'robertarthur']","['rescue', 'sheriff', 'journalism', 'newmexico', 'satire', 'filmnoir', 'reporter', 'blackandwhite', 'trapped', 'desert', 'newspaperman']"
3737,Lonely Are the Brave (1962),Drama|Western,,56195,43002.0,davidmiller,"['kirkdouglas', 'genarowlands', 'waltermatthau']","['helicopter', 'sheriff', 'basedonnovelorbook', 'escape', 'independence', 'loyalty', 'horse', 'modernsociety', 'malefriendship', 'prisonescape', 'jail', 'fugitive', 'ontherun', 'blackandwhite', 'modern-daywestern', 'jailbreak', 'smarthorse']"
3738,"Sugarland Express, The (1974)",Drama,,72226,5121.0,stevenspielberg,"['goldiehawn', 'williamatherton', 'benjohnson']","['prison', 'police', 'stadium', 'kidnapping', 'hostage', 'texas', 'adoption', 'texasranger', 'baby-snatching', 'basedontruestory', 'roadtrip', 'ontherun', 'vulgarity', 'convictedfelon', 'runawaycouple', 'fugitivelovers']"
3739,Trouble in Paradise (1932),Comedy|Romance,,23622,195.0,ernstlubitsch,"['miriamhopkins', 'kayfrancis', 'herbertmarshall']","['jealousy', 'robbery', 'venice,italy', 'widow', 'approach', 'basedonplayormusical', 'secretary', 'blackandwhite', 'extramaritalaffair', 'pre-code', 'emotions']"
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,,90728,6978.0,johncarpenter,"['kurtrussell', 'kimcattrall', 'dennisdun']","['martialarts', 'kungfu', 'magic', 'sanfrancisco,california', 'kidnapping', 'chinatown', 'mercenary', 'mythology', 'truckdriver', 'adventurer', '1980s', 'fantasy', 'absurd', 'amused', 'awestruck', 'exhilarated']"
3741,Badlands (1973),Crime|Drama|Thriller,,69762,3133.0,terrencemalick,"['martinsheen', 'sissyspacek', 'warrenoates']","['massmurder', 'basedontruestory', 'fugitive', 'ontherun', 'ontheroad', 'killingspree', 'southdakota', 'badlands', 'runawaycouple', 'fugitivelovers']"
3742,Battleship Potemkin (1925),Drama|War,,15648,643.0,sergeieisenstein,"['aleksandrantonov', 'vladimirbarsky', 'grigorialeksandrov']","['panic', 'babycarriage', 'cossack', 'slaughter', 'massacre', 'rage', 'sailor', 'silentfilm', 'russianrevolution(1917)', 'revolt', 'imperialrussia', 'insubordination', 'portcity', 'sovietrealism', 'maggots']"
3743,Boys and Girls (2000),Comedy|Romance,,204175,10571.0,robertiscove,"['freddieprinzejr.', 'claireforlani', 'jasonbiggs']","['friendship', 'newlove', 'soulmates', 'college', 'platoniclove', 'girlfriend', 'lovers', 'modelstudent', 'motherlylove', 'university', 'relationship']"
3744,Shaft (2000),Action|Crime|Thriller,,162650,479.0,johnsingleton,"['samuell.jackson', 'vanessawilliams', 'jeffreywright']","['drugdealer', 'newyorkcity', 'corruption', 'siblingrelationship', 'basedonnovelorbook', 'italianamerican', 'remake', 'revenge', 'murder', 'drugs', 'policeofficer', 'xenophobia', 'lucifermorningstar', 'africanamerican']"
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,,120913,7450.0,donbluth,"['mattdamon', 'billpullman', 'drewbarrymore']","['galaxy', 'mission', 'monster', 'dystopia', 'alien', 'space']"
3746,Butterfly (La lengua de las mariposas) (1999),Drama,,188030,31023.0,joséluiscuerda,"['fernandofernángómez', 'manuellozano', 'uxíablanco']","['friendship', 'fascism', 'spanishcivilwar(1936-39)', 'galicia,spain', 'atheist', 'comingofage', 'teacher', 'butterfly', '1930s']"
3747,Jesus' Son (1999),Drama,,186253,25636.0,alisonmaclean,"['billycrudup', 'samanthamorton', 'jackblack']","['drugabuse', 'darkcomedy', 'magicmushroom', 'drugs', 'psychedelics', 'heroinaddict', 'womandirector']"
3751,Chicken Run (2000),Animation|Children|Comedy,,120630,7443.0,peterlord,"['juliasawalha', 'melgibson', 'imeldastaunton']","['farm', 'northernengland', 'escape', 'freedom', 'chicken', 'villain', 'yorkshire', 'stopmotion', 'explosion', 'farmer', 'femalevillain', 'piemachine', 'claymation', 'plasticine', 'royalairforce', 'raf', 'whimsical']"
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,,183505,2123.0,peterfarrelly,"['jimcarrey', 'renéezellweger', 'anthonyanderson']","['schizophrenia', 'roadtrip', 'ex-cop', 'aftercreditsstinger', 'duringcreditsstinger', 'hilarious', 'ridiculous']"
3753,"Patriot, The (2000)",Action|Drama|War,,187393,2024.0,rolandemmerich,"['melgibson', 'heathledger', 'joelyrichardson']","['epic', 'daughter', 'mission', 'general', 'southernusa', 'lossoflovedone', 'rebel', 'patriotism', 'insurgence', 'gore', 'southcarolina', 'basedontruestory', 'swordfight', 'historicalfiction', 'soldier', 'patriot', '18thcentury', 'americanrevolution', 'revolutionarywar']"
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,,131704,17711.0,desmcanuff,"['juneforay', 'keithscott', 'renerusso']","['helicopter', 'police', 'cartoon', 'carcrash', 'roadtrip', 'breakingthefourthwall', 'jail', 'escapefromjail', 'liveactionandanimation', 'helicoptercrash', 'helicopterchase', 'internetportal', 'joyful']"
3755,"Perfect Storm, The (2000)",Drama|Thriller,,177971,2133.0,wolfgangpetersen,"['georgeclooney', 'markwahlberg', 'dianelane']","['basedonnovelorbook', 'naturaldisaster', 'u.s.airforce', 'biography', 'basedontruestory', 'disaster', 'shark', 'tragicevent', 'thunderstorm', 'newengland', 'jamaican', 'meteorologist', 'rescueboat', 'marina', 'cityhall', 'theflemishcap', 'malecamaraderie', 'stormatsea', '1990s', 'manvsnature']"
3756,"Golden Bowl, The (2000)",Drama,,200669,29946.0,jamesivory,"['katebeckinsale', 'umathurman', 'jeremynortham']",[]
3758,Communion (1989),Drama|Sci-Fi|Thriller,,97100,28774.0,philippemora,"['christopherwalken', 'lindsaycrouse', 'francessternhagen']","['newyorkcity', 'basedonnovelorbook', 'paranoia', 'halloween', 'hypnosis', 'alien', 'ufo', 'cabin', 'alienabduction', 'psychiatrist', 'christmas']"
3760,"Kentucky Fried Movie, The (1977)",Comedy,,76257,11598.0,johnlandis,"['evanc.kim', 'bongsoohan', 'marilynjoi']","['commercial', 'journalism', 'manipulationofthemedia', 'satire', 'tvratings', 'televisionproducer', 'sketchcomedy']"
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,,106469,9702.0,taylorhackford,"['damianchapa', 'jesseborrego', 'benjaminbratt']","['streetgang', 'ghetto', 'juvenileprison', 'artist', 'jail', 'eastlosangeles', 'youthgang', 'hood', 'gang', 'racism', 'drugs', 'mexicanamerican', 'policeshootout', 'cholo', 'lowrider']"
3763,F/X (1986),Action|Crime|Thriller,,89118,9873.0,robertmandel,"['bryanbrown', 'briandennehy', 'dianevenora']","['newyorkcity', 'assassin', 'showdown', 'corruption', 'police', 'detective', 'fbi', 'missionofmurder', 'witnessprotection', 'stuntman', 'mafiaboss', 'deception', 'specialeffects', 'gunfight', 'disguise', 'federalagent', 'makeupartist', 'manhunt', 'justicedepartment']"
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,,101846,16820.0,richardfranklin,"['bryanbrown', 'briandennehy', 'rachelticotin']","['computer', 'technology', 'gangster', 'vatican(holysee)', 'shower', 'clown', 'ex-cop', 'sequel', 'murder', 'dirtycop', 'specialeffects', 'gunfight', 'explosion', 'filmmaking']"
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,,99797,14864.0,dennishopper,"['donjohnson', 'virginiamadsen', 'jenniferconnelly']","['paradise', 'photographer', 'smoking', 'bankrobber', 'arson', 'arsonist', 'sensuality', 'neo-noir']"
3766,Missing in Action (1984),Action|War,,87727,15379.0,josephzito,"['chucknorris', 'm.emmetwalsh', 'davidtress']","['vietnamwar', 'vietnamveteran', 'martialarts', 'vietnam', 'patriotism', 'prisonerofwar', 'rescuemission', 'jungle', 'onemanarmy', 'specialforces', 'nostalgic', 'war', 'absurd', 'admiring']"
